# CaFe Systematics Cuts File
# 
# Header Definitions: 
# entry           : entry to identify each of the gaussian random-generated cuts below
# Q2_min,max      : 4-momentum transfer (MF,SRC) [GeV^2] 
# Em_min,max_mf   : Missing Energy (MF) [GeV] 
# Pm_min,max_mf   : Missing Momentum (MF) [GeV/c] 
# xbj_min,max     : x-bjorken (SRC) 
# thrq_min,max    : recoil nucleon angle relative to q-vector (SRC) [deg] 
# Pm_min,max_src  : Missing Momentum (SRC) [GeV/c] 
# hms/shms_coll   : HMS/SHMS collimator scale factor cut variation
# entry,Q2_min,Q2_max,Em_min_mf,Em_max_mf,Pm_min_mf,Pm_max_mf,xbj_min,xbj_max,thrq_min,thrq_max,Pm_min_src,Pm_max_src, hms_coll, shms_coll
3979,1.800, 100.000, -0.020,0.092,0.000,0.272,1.159,100.000,0.000,38.870,0.372,0.681,0.939,1.026 
3980,1.800, 100.000, -0.020,0.089,0.000,0.282,1.116,100.000,0.000,42.226,0.370,0.664,0.962,1.018 
3981,1.800, 100.000, -0.020,0.094,0.000,0.277,1.174,100.000,0.000,38.401,0.377,0.670,0.944,1.033 
3982,1.800, 100.000, -0.020,0.091,0.000,0.263,1.208,100.000,0.000,39.041,0.366,0.666,0.887,1.039 
3983,1.800, 100.000, -0.020,0.092,0.000,0.269,1.257,100.000,0.000,39.381,0.382,0.727,0.965,0.974 
3984,1.800, 100.000, -0.020,0.089,0.000,0.277,1.291,100.000,0.000,38.325,0.375,0.702,0.973,0.989 
3985,1.800, 100.000, -0.020,0.092,0.000,0.270,1.152,100.000,0.000,45.099,0.355,0.700,1.012,0.994 
3986,1.800, 100.000, -0.020,0.088,0.000,0.282,1.208,100.000,0.000,41.856,0.360,0.705,1.011,1.055 
3987,1.800, 100.000, -0.020,0.088,0.000,0.282,1.178,100.000,0.000,43.320,0.378,0.681,1.021,0.958 
3988,1.800, 100.000, -0.020,0.091,0.000,0.274,1.267,100.000,0.000,38.242,0.363,0.677,1.014,0.931 
3989,1.800, 100.000, -0.020,0.089,0.000,0.282,1.254,100.000,0.000,36.647,0.375,0.588,1.011,1.030 
3990,1.800, 100.000, -0.020,0.088,0.000,0.275,1.155,100.000,0.000,38.101,0.363,0.613,0.950,0.950 
3991,1.800, 100.000, -0.020,0.090,0.000,0.255,1.198,100.000,0.000,42.166,0.385,0.720,1.033,0.991 
3992,1.800, 100.000, -0.020,0.094,0.000,0.283,1.173,100.000,0.000,40.325,0.382,0.723,1.042,0.989 
3993,1.800, 100.000, -0.020,0.088,0.000,0.274,1.302,100.000,0.000,38.531,0.389,0.691,1.035,1.043 
3994,1.800, 100.000, -0.020,0.090,0.000,0.266,1.170,100.000,0.000,41.550,0.376,0.732,1.000,0.997 
3995,1.800, 100.000, -0.020,0.088,0.000,0.261,1.218,100.000,0.000,41.265,0.363,0.738,1.013,1.030 
3996,1.800, 100.000, -0.020,0.094,0.000,0.292,1.260,100.000,0.000,41.488,0.366,0.765,0.978,1.044 
3997,1.800, 100.000, -0.020,0.095,0.000,0.263,1.225,100.000,0.000,42.289,0.361,0.715,1.023,0.965 
3998,1.800, 100.000, -0.020,0.090,0.000,0.255,1.264,100.000,0.000,42.174,0.375,0.734,1.004,1.107 
3999,1.800, 100.000, -0.020,0.086,0.000,0.268,1.185,100.000,0.000,38.578,0.356,0.725,1.009,0.984 
4000,1.800, 100.000, -0.020,0.091,0.000,0.271,1.145,100.000,0.000,40.705,0.368,0.765,1.027,1.014 
4001,1.800, 100.000, -0.020,0.090,0.000,0.283,1.242,100.000,0.000,39.471,0.393,0.670,0.962,0.985 
4002,1.800, 100.000, -0.020,0.090,0.000,0.281,1.264,100.000,0.000,38.744,0.385,0.692,0.994,0.910 
4003,1.800, 100.000, -0.020,0.088,0.000,0.273,1.242,100.000,0.000,38.617,0.374,0.787,1.001,1.060 
4004,1.800, 100.000, -0.020,0.093,0.000,0.261,1.156,100.000,0.000,39.343,0.374,0.686,1.017,1.052 
4005,1.800, 100.000, -0.020,0.088,0.000,0.278,1.147,100.000,0.000,40.723,0.365,0.702,1.038,1.018 
4006,1.800, 100.000, -0.020,0.088,0.000,0.269,1.164,100.000,0.000,37.885,0.363,0.749,0.961,0.951 
4007,1.800, 100.000, -0.020,0.093,0.000,0.274,1.197,100.000,0.000,39.956,0.378,0.727,1.022,0.961 
4008,1.800, 100.000, -0.020,0.087,0.000,0.268,1.198,100.000,0.000,38.654,0.367,0.594,1.064,0.968 
4009,1.800, 100.000, -0.020,0.090,0.000,0.255,1.181,100.000,0.000,41.645,0.379,0.763,1.001,1.001 
4010,1.800, 100.000, -0.020,0.091,0.000,0.272,1.265,100.000,0.000,41.745,0.403,0.685,1.072,1.013 
4011,1.800, 100.000, -0.020,0.090,0.000,0.266,1.139,100.000,0.000,41.283,0.357,0.758,1.012,0.981 
4012,1.800, 100.000, -0.020,0.086,0.000,0.268,1.182,100.000,0.000,40.978,0.388,0.747,0.960,0.955 
4013,1.800, 100.000, -0.020,0.096,0.000,0.279,1.145,100.000,0.000,38.184,0.326,0.658,0.984,0.947 
4014,1.800, 100.000, -0.020,0.085,0.000,0.251,1.199,100.000,0.000,40.306,0.366,0.765,1.035,1.071 
4015,1.800, 100.000, -0.020,0.088,0.000,0.267,1.128,100.000,0.000,41.933,0.374,0.689,1.060,0.980 
4016,1.800, 100.000, -0.020,0.095,0.000,0.270,1.129,100.000,0.000,39.646,0.365,0.655,1.005,1.037 
4017,1.800, 100.000, -0.020,0.092,0.000,0.272,1.267,100.000,0.000,40.440,0.374,0.667,1.070,0.993 
4018,1.800, 100.000, -0.020,0.089,0.000,0.290,1.164,100.000,0.000,38.169,0.366,0.732,1.028,0.996 
4019,1.800, 100.000, -0.020,0.091,0.000,0.257,1.270,100.000,0.000,39.601,0.388,0.646,1.006,1.076 
4020,1.800, 100.000, -0.020,0.089,0.000,0.267,1.209,100.000,0.000,39.502,0.365,0.669,0.979,0.965 
4021,1.800, 100.000, -0.020,0.089,0.000,0.274,1.168,100.000,0.000,39.654,0.375,0.572,1.072,1.020 
4022,1.800, 100.000, -0.020,0.090,0.000,0.272,1.189,100.000,0.000,37.867,0.363,0.644,1.027,1.055 
4023,1.800, 100.000, -0.020,0.092,0.000,0.273,1.168,100.000,0.000,40.540,0.407,0.778,0.967,0.961 
4024,1.800, 100.000, -0.020,0.086,0.000,0.269,1.160,100.000,0.000,42.829,0.357,0.783,0.954,0.977 
4025,1.800, 100.000, -0.020,0.093,0.000,0.280,1.177,100.000,0.000,36.301,0.389,0.737,0.967,0.928 
4026,1.800, 100.000, -0.020,0.091,0.000,0.266,1.189,100.000,0.000,39.305,0.394,0.728,1.006,1.063 
4027,1.800, 100.000, -0.020,0.087,0.000,0.271,1.204,100.000,0.000,39.220,0.383,0.754,1.026,0.933 
4028,1.800, 100.000, -0.020,0.088,0.000,0.255,1.175,100.000,0.000,38.289,0.365,0.698,1.005,0.994 
4029,1.800, 100.000, -0.020,0.090,0.000,0.270,1.143,100.000,0.000,41.449,0.361,0.795,1.016,1.039 
4030,1.800, 100.000, -0.020,0.091,0.000,0.258,1.269,100.000,0.000,39.100,0.384,0.731,1.020,0.986 
4031,1.800, 100.000, -0.020,0.091,0.000,0.271,1.179,100.000,0.000,37.137,0.373,0.673,0.959,1.023 
4032,1.800, 100.000, -0.020,0.087,0.000,0.253,1.105,100.000,0.000,41.077,0.355,0.626,1.024,0.976 
4033,1.800, 100.000, -0.020,0.090,0.000,0.253,1.224,100.000,0.000,39.060,0.349,0.805,1.015,1.051 
4034,1.800, 100.000, -0.020,0.095,0.000,0.271,1.131,100.000,0.000,38.637,0.391,0.726,0.921,0.965 
4035,1.800, 100.000, -0.020,0.090,0.000,0.252,1.144,100.000,0.000,39.444,0.385,0.655,0.987,1.034 
4036,1.800, 100.000, -0.020,0.085,0.000,0.287,1.233,100.000,0.000,38.787,0.391,0.630,0.968,0.952 
4037,1.800, 100.000, -0.020,0.087,0.000,0.272,1.239,100.000,0.000,39.063,0.378,0.647,0.986,0.980 
4038,1.800, 100.000, -0.020,0.090,0.000,0.289,1.267,100.000,0.000,38.882,0.385,0.669,1.022,0.919 
4039,1.800, 100.000, -0.020,0.090,0.000,0.278,1.218,100.000,0.000,39.639,0.384,0.765,1.060,1.004 
4040,1.800, 100.000, -0.020,0.086,0.000,0.273,1.211,100.000,0.000,41.635,0.366,0.676,0.911,0.980 
4041,1.800, 100.000, -0.020,0.090,0.000,0.275,1.248,100.000,0.000,39.900,0.361,0.764,0.979,1.035 
4042,1.800, 100.000, -0.020,0.087,0.000,0.271,1.158,100.000,0.000,42.439,0.354,0.722,0.987,0.988 
4043,1.800, 100.000, -0.020,0.090,0.000,0.274,1.070,100.000,0.000,40.491,0.357,0.778,1.025,0.977 
4044,1.800, 100.000, -0.020,0.092,0.000,0.261,1.148,100.000,0.000,38.745,0.368,0.747,1.055,0.975 
4045,1.800, 100.000, -0.020,0.088,0.000,0.272,1.204,100.000,0.000,45.336,0.383,0.741,0.997,0.989 
4046,1.800, 100.000, -0.020,0.090,0.000,0.290,1.226,100.000,0.000,43.176,0.370,0.687,0.924,1.070 
4047,1.800, 100.000, -0.020,0.092,0.000,0.278,1.108,100.000,0.000,38.120,0.381,0.751,1.031,1.010 
4048,1.800, 100.000, -0.020,0.088,0.000,0.270,1.162,100.000,0.000,38.533,0.367,0.757,1.070,0.931 
4049,1.800, 100.000, -0.020,0.093,0.000,0.271,1.240,100.000,0.000,39.137,0.372,0.752,1.009,0.955 
4050,1.800, 100.000, -0.020,0.089,0.000,0.274,1.183,100.000,0.000,42.273,0.380,0.712,0.985,1.053 
4051,1.800, 100.000, -0.020,0.091,0.000,0.259,1.128,100.000,0.000,41.248,0.376,0.655,0.941,0.984 
4052,1.800, 100.000, -0.020,0.092,0.000,0.260,1.264,100.000,0.000,41.771,0.382,0.700,1.021,0.994 
4053,1.800, 100.000, -0.020,0.091,0.000,0.257,1.146,100.000,0.000,42.020,0.369,0.778,0.992,0.946 
4054,1.800, 100.000, -0.020,0.090,0.000,0.285,1.194,100.000,0.000,39.352,0.379,0.791,1.056,1.025 
4055,1.800, 100.000, -0.020,0.087,0.000,0.260,1.159,100.000,0.000,36.015,0.369,0.704,0.961,0.965 
4056,1.800, 100.000, -0.020,0.088,0.000,0.277,1.213,100.000,0.000,38.647,0.397,0.720,1.020,0.981 
4057,1.800, 100.000, -0.020,0.090,0.000,0.270,1.231,100.000,0.000,35.937,0.335,0.692,0.995,1.031 
4058,1.800, 100.000, -0.020,0.093,0.000,0.277,1.248,100.000,0.000,41.399,0.391,0.710,0.975,1.006 
4059,1.800, 100.000, -0.020,0.090,0.000,0.262,1.264,100.000,0.000,38.253,0.384,0.596,0.996,0.964 
4060,1.800, 100.000, -0.020,0.090,0.000,0.255,1.258,100.000,0.000,39.726,0.378,0.740,1.005,0.956 
4061,1.800, 100.000, -0.020,0.089,0.000,0.280,1.265,100.000,0.000,36.904,0.354,0.678,0.931,0.978 
4062,1.800, 100.000, -0.020,0.087,0.000,0.268,1.214,100.000,0.000,39.908,0.360,0.641,0.947,0.978 
4063,1.800, 100.000, -0.020,0.091,0.000,0.239,1.192,100.000,0.000,39.606,0.389,0.671,0.986,0.972 
4064,1.800, 100.000, -0.020,0.093,0.000,0.261,1.212,100.000,0.000,41.176,0.365,0.655,0.994,1.011 
4065,1.800, 100.000, -0.020,0.093,0.000,0.281,1.178,100.000,0.000,39.811,0.397,0.644,0.930,0.999 
4066,1.800, 100.000, -0.020,0.091,0.000,0.260,1.325,100.000,0.000,39.397,0.377,0.707,1.020,1.054 
4067,1.800, 100.000, -0.020,0.090,0.000,0.285,1.290,100.000,0.000,39.779,0.372,0.788,1.026,1.019 
4068,1.800, 100.000, -0.020,0.088,0.000,0.264,1.240,100.000,0.000,38.604,0.375,0.667,1.007,1.005 
4069,1.800, 100.000, -0.020,0.087,0.000,0.273,1.219,100.000,0.000,40.351,0.359,0.705,1.042,0.949 
4070,1.800, 100.000, -0.020,0.091,0.000,0.263,1.342,100.000,0.000,37.881,0.371,0.712,1.009,1.020 
4071,1.800, 100.000, -0.020,0.095,0.000,0.268,1.231,100.000,0.000,39.729,0.385,0.736,1.073,0.989 
4072,1.800, 100.000, -0.020,0.086,0.000,0.269,1.214,100.000,0.000,41.064,0.367,0.719,0.998,0.989 
4073,1.800, 100.000, -0.020,0.093,0.000,0.265,1.226,100.000,0.000,39.589,0.387,0.725,0.952,0.969 
4074,1.800, 100.000, -0.020,0.092,0.000,0.273,1.238,100.000,0.000,38.002,0.385,0.702,1.022,0.956 
4075,1.800, 100.000, -0.020,0.088,0.000,0.259,1.193,100.000,0.000,38.983,0.389,0.660,0.990,0.970 
4076,1.800, 100.000, -0.020,0.097,0.000,0.264,1.235,100.000,0.000,36.889,0.376,0.741,0.976,1.005 
4077,1.800, 100.000, -0.020,0.087,0.000,0.266,1.259,100.000,0.000,42.640,0.378,0.761,1.000,1.005 
4078,1.800, 100.000, -0.020,0.092,0.000,0.280,1.251,100.000,0.000,37.807,0.404,0.720,0.964,0.889 
4079,1.800, 100.000, -0.020,0.090,0.000,0.290,1.240,100.000,0.000,40.731,0.356,0.678,1.047,0.969 
4080,1.800, 100.000, -0.020,0.090,0.000,0.251,1.186,100.000,0.000,37.696,0.375,0.711,0.968,1.037 
4081,1.800, 100.000, -0.020,0.091,0.000,0.257,1.199,100.000,0.000,38.073,0.367,0.688,1.043,0.991 
4082,1.800, 100.000, -0.020,0.093,0.000,0.275,1.222,100.000,0.000,38.099,0.382,0.635,0.965,1.046 
4083,1.800, 100.000, -0.020,0.087,0.000,0.258,1.279,100.000,0.000,38.847,0.370,0.733,1.032,0.982 
4084,1.800, 100.000, -0.020,0.086,0.000,0.275,1.123,100.000,0.000,38.313,0.387,0.656,1.025,0.998 
4085,1.800, 100.000, -0.020,0.087,0.000,0.277,1.257,100.000,0.000,36.679,0.370,0.703,0.921,0.964 
4086,1.800, 100.000, -0.020,0.093,0.000,0.279,1.207,100.000,0.000,40.649,0.385,0.732,0.967,0.978 
4087,1.800, 100.000, -0.020,0.088,0.000,0.257,1.157,100.000,0.000,41.937,0.363,0.717,0.972,0.990 
4088,1.800, 100.000, -0.020,0.089,0.000,0.269,1.261,100.000,0.000,36.599,0.377,0.747,0.994,0.993 
4089,1.800, 100.000, -0.020,0.091,0.000,0.265,1.103,100.000,0.000,42.896,0.395,0.760,1.030,1.003 
4090,1.800, 100.000, -0.020,0.088,0.000,0.274,1.154,100.000,0.000,38.379,0.379,0.660,0.959,1.019 
4091,1.800, 100.000, -0.020,0.084,0.000,0.265,1.177,100.000,0.000,39.558,0.388,0.638,1.012,1.008 
4092,1.800, 100.000, -0.020,0.089,0.000,0.271,1.165,100.000,0.000,39.867,0.361,0.650,0.999,0.985 
4093,1.800, 100.000, -0.020,0.091,0.000,0.267,1.168,100.000,0.000,40.394,0.372,0.723,0.942,1.058 
4094,1.800, 100.000, -0.020,0.089,0.000,0.268,1.205,100.000,0.000,39.821,0.371,0.679,0.980,1.028 
4095,1.800, 100.000, -0.020,0.093,0.000,0.269,1.240,100.000,0.000,40.289,0.363,0.702,1.060,0.951 
4096,1.800, 100.000, -0.020,0.091,0.000,0.265,1.198,100.000,0.000,40.945,0.372,0.707,1.020,0.939 
4097,1.800, 100.000, -0.020,0.085,0.000,0.267,1.241,100.000,0.000,37.822,0.369,0.652,1.011,0.972 
4098,1.800, 100.000, -0.020,0.092,0.000,0.262,1.114,100.000,0.000,39.311,0.366,0.608,0.966,0.993 
4099,1.800, 100.000, -0.020,0.088,0.000,0.256,1.253,100.000,0.000,39.984,0.337,0.768,0.979,1.082 
4100,1.800, 100.000, -0.020,0.088,0.000,0.279,1.134,100.000,0.000,38.384,0.362,0.718,1.001,1.033 
4101,1.800, 100.000, -0.020,0.081,0.000,0.277,1.233,100.000,0.000,41.276,0.356,0.704,0.963,1.037 
4102,1.800, 100.000, -0.020,0.090,0.000,0.273,1.129,100.000,0.000,38.826,0.366,0.670,1.027,0.992 
4103,1.800, 100.000, -0.020,0.091,0.000,0.267,1.267,100.000,0.000,42.029,0.359,0.731,0.989,0.989 
4104,1.800, 100.000, -0.020,0.088,0.000,0.265,1.163,100.000,0.000,41.781,0.372,0.719,0.951,1.023 
4105,1.800, 100.000, -0.020,0.090,0.000,0.279,1.237,100.000,0.000,41.004,0.380,0.630,0.989,0.967 
4106,1.800, 100.000, -0.020,0.090,0.000,0.263,1.235,100.000,0.000,41.123,0.366,0.678,1.003,1.025 
4107,1.800, 100.000, -0.020,0.092,0.000,0.267,1.174,100.000,0.000,39.134,0.374,0.682,0.967,1.021 
4108,1.800, 100.000, -0.020,0.089,0.000,0.256,1.236,100.000,0.000,39.273,0.392,0.734,0.941,1.024 
4109,1.800, 100.000, -0.020,0.092,0.000,0.271,1.224,100.000,0.000,35.903,0.383,0.658,1.042,0.997 
4110,1.800, 100.000, -0.020,0.088,0.000,0.262,1.095,100.000,0.000,41.468,0.379,0.648,0.976,1.003 
4111,1.800, 100.000, -0.020,0.090,0.000,0.266,1.193,100.000,0.000,43.110,0.361,0.734,1.089,0.991 
4112,1.800, 100.000, -0.020,0.089,0.000,0.274,1.154,100.000,0.000,41.472,0.373,0.685,1.046,0.987 
4113,1.800, 100.000, -0.020,0.090,0.000,0.273,1.267,100.000,0.000,41.010,0.382,0.670,0.972,1.062 
4114,1.800, 100.000, -0.020,0.091,0.000,0.262,1.152,100.000,0.000,38.257,0.389,0.611,0.970,1.005 
4115,1.800, 100.000, -0.020,0.090,0.000,0.266,1.120,100.000,0.000,43.677,0.382,0.701,1.002,0.934 
4116,1.800, 100.000, -0.020,0.089,0.000,0.264,1.245,100.000,0.000,38.206,0.372,0.754,0.983,0.905 
4117,1.800, 100.000, -0.020,0.092,0.000,0.293,1.178,100.000,0.000,43.093,0.398,0.678,1.016,1.022 
4118,1.800, 100.000, -0.020,0.091,0.000,0.258,1.288,100.000,0.000,40.380,0.385,0.660,1.001,0.976 
4119,1.800, 100.000, -0.020,0.094,0.000,0.268,1.146,100.000,0.000,41.742,0.361,0.846,1.013,0.986 
4120,1.800, 100.000, -0.020,0.089,0.000,0.261,1.228,100.000,0.000,38.562,0.389,0.712,1.062,1.013 
4121,1.800, 100.000, -0.020,0.094,0.000,0.270,1.244,100.000,0.000,40.528,0.384,0.590,1.054,1.020 
4122,1.800, 100.000, -0.020,0.092,0.000,0.274,1.116,100.000,0.000,37.115,0.363,0.673,1.036,0.940 
4123,1.800, 100.000, -0.020,0.089,0.000,0.262,1.198,100.000,0.000,42.961,0.374,0.669,0.961,0.973 
4124,1.800, 100.000, -0.020,0.095,0.000,0.250,1.244,100.000,0.000,40.151,0.396,0.719,0.972,1.043 
4125,1.800, 100.000, -0.020,0.092,0.000,0.265,1.256,100.000,0.000,37.584,0.390,0.700,0.956,1.048 
4126,1.800, 100.000, -0.020,0.091,0.000,0.287,1.182,100.000,0.000,39.320,0.372,0.563,0.973,0.954 
4127,1.800, 100.000, -0.020,0.093,0.000,0.273,1.266,100.000,0.000,42.348,0.386,0.679,0.943,1.006 
4128,1.800, 100.000, -0.020,0.088,0.000,0.266,1.211,100.000,0.000,38.043,0.390,0.678,1.041,0.989 
4129,1.800, 100.000, -0.020,0.094,0.000,0.287,1.203,100.000,0.000,37.427,0.354,0.663,0.984,1.007 
4130,1.800, 100.000, -0.020,0.092,0.000,0.267,1.138,100.000,0.000,38.461,0.367,0.795,1.022,0.941 
4131,1.800, 100.000, -0.020,0.089,0.000,0.275,1.158,100.000,0.000,39.731,0.375,0.769,1.073,0.988 
4132,1.800, 100.000, -0.020,0.091,0.000,0.260,1.259,100.000,0.000,40.039,0.387,0.634,0.964,0.925 
4133,1.800, 100.000, -0.020,0.090,0.000,0.276,1.161,100.000,0.000,39.876,0.399,0.706,0.944,0.931 
4134,1.800, 100.000, -0.020,0.089,0.000,0.277,1.169,100.000,0.000,41.957,0.375,0.755,0.933,1.037 
4135,1.800, 100.000, -0.020,0.093,0.000,0.260,1.203,100.000,0.000,38.083,0.366,0.778,0.953,0.984 
4136,1.800, 100.000, -0.020,0.094,0.000,0.286,1.170,100.000,0.000,37.089,0.382,0.621,0.984,0.983 
4137,1.800, 100.000, -0.020,0.091,0.000,0.263,1.263,100.000,0.000,38.680,0.378,0.689,0.912,1.033 
4138,1.800, 100.000, -0.020,0.092,0.000,0.262,1.197,100.000,0.000,40.212,0.364,0.678,1.002,0.956 
4139,1.800, 100.000, -0.020,0.093,0.000,0.270,1.202,100.000,0.000,37.256,0.374,0.813,0.996,0.920 
4140,1.800, 100.000, -0.020,0.087,0.000,0.267,1.267,100.000,0.000,43.528,0.384,0.699,1.069,1.024 
4141,1.800, 100.000, -0.020,0.089,0.000,0.267,1.158,100.000,0.000,39.720,0.383,0.708,0.980,0.971 
4142,1.800, 100.000, -0.020,0.089,0.000,0.268,1.217,100.000,0.000,39.317,0.385,0.736,0.996,0.984 
4143,1.800, 100.000, -0.020,0.087,0.000,0.260,1.242,100.000,0.000,41.165,0.372,0.679,1.036,1.010 
4144,1.800, 100.000, -0.020,0.090,0.000,0.267,1.168,100.000,0.000,43.913,0.372,0.769,0.981,1.048 
4145,1.800, 100.000, -0.020,0.091,0.000,0.258,1.280,100.000,0.000,38.878,0.356,0.746,0.932,1.014 
4146,1.800, 100.000, -0.020,0.089,0.000,0.278,1.228,100.000,0.000,42.995,0.353,0.584,0.999,1.033 
4147,1.800, 100.000, -0.020,0.094,0.000,0.271,1.188,100.000,0.000,40.425,0.378,0.722,1.013,1.058 
4148,1.800, 100.000, -0.020,0.090,0.000,0.271,1.253,100.000,0.000,39.122,0.372,0.690,0.975,0.879 
4149,1.800, 100.000, -0.020,0.090,0.000,0.270,1.289,100.000,0.000,37.372,0.380,0.735,0.953,1.064 
4150,1.800, 100.000, -0.020,0.090,0.000,0.286,1.196,100.000,0.000,38.998,0.381,0.671,0.947,0.953 
4151,1.800, 100.000, -0.020,0.089,0.000,0.279,1.188,100.000,0.000,37.450,0.395,0.721,0.985,0.950 
4152,1.800, 100.000, -0.020,0.091,0.000,0.276,1.301,100.000,0.000,43.250,0.362,0.640,0.981,1.049 
4153,1.800, 100.000, -0.020,0.091,0.000,0.276,1.286,100.000,0.000,40.808,0.359,0.673,1.055,1.004 
4154,1.800, 100.000, -0.020,0.086,0.000,0.279,1.177,100.000,0.000,41.071,0.384,0.608,0.995,1.007 
4155,1.800, 100.000, -0.020,0.096,0.000,0.283,1.197,100.000,0.000,39.465,0.389,0.621,0.998,0.990 
4156,1.800, 100.000, -0.020,0.092,0.000,0.256,1.230,100.000,0.000,38.569,0.378,0.762,1.036,0.987 
4157,1.800, 100.000, -0.020,0.092,0.000,0.272,1.148,100.000,0.000,40.231,0.363,0.739,1.082,1.023 
4158,1.800, 100.000, -0.020,0.091,0.000,0.283,1.164,100.000,0.000,37.909,0.384,0.765,0.945,0.999 
4159,1.800, 100.000, -0.020,0.093,0.000,0.269,1.212,100.000,0.000,39.065,0.361,0.649,0.991,0.966 
4160,1.800, 100.000, -0.020,0.090,0.000,0.264,1.064,100.000,0.000,42.167,0.380,0.741,0.976,0.987 
4161,1.800, 100.000, -0.020,0.087,0.000,0.283,1.173,100.000,0.000,40.754,0.375,0.781,1.011,0.986 
4162,1.800, 100.000, -0.020,0.092,0.000,0.275,1.181,100.000,0.000,36.341,0.368,0.703,1.045,1.010 
4163,1.800, 100.000, -0.020,0.090,0.000,0.270,1.176,100.000,0.000,39.091,0.398,0.743,1.043,0.993 
4164,1.800, 100.000, -0.020,0.089,0.000,0.261,1.164,100.000,0.000,37.695,0.361,0.779,0.937,1.020 
4165,1.800, 100.000, -0.020,0.089,0.000,0.280,1.226,100.000,0.000,39.253,0.377,0.690,0.992,0.983 
4166,1.800, 100.000, -0.020,0.085,0.000,0.248,1.169,100.000,0.000,40.194,0.364,0.691,0.944,0.991 
4167,1.800, 100.000, -0.020,0.090,0.000,0.270,1.244,100.000,0.000,39.171,0.365,0.790,0.997,1.008 
4168,1.800, 100.000, -0.020,0.088,0.000,0.280,1.252,100.000,0.000,42.164,0.393,0.697,1.012,1.062 
4169,1.800, 100.000, -0.020,0.088,0.000,0.279,1.166,100.000,0.000,40.265,0.360,0.683,0.969,1.015 
4170,1.800, 100.000, -0.020,0.090,0.000,0.265,1.251,100.000,0.000,38.895,0.371,0.722,1.025,1.022 
4171,1.800, 100.000, -0.020,0.092,0.000,0.263,1.170,100.000,0.000,41.405,0.394,0.764,0.952,1.051 
4172,1.800, 100.000, -0.020,0.091,0.000,0.284,1.168,100.000,0.000,36.252,0.392,0.737,0.946,0.993 
4173,1.800, 100.000, -0.020,0.090,0.000,0.264,1.221,100.000,0.000,41.359,0.367,0.643,0.954,0.968 
4174,1.800, 100.000, -0.020,0.092,0.000,0.277,1.189,100.000,0.000,37.397,0.386,0.618,1.008,0.994 
4175,1.800, 100.000, -0.020,0.097,0.000,0.274,1.183,100.000,0.000,39.584,0.387,0.683,1.034,1.005 
4176,1.800, 100.000, -0.020,0.087,0.000,0.261,1.146,100.000,0.000,38.319,0.382,0.725,1.012,0.978 
4177,1.800, 100.000, -0.020,0.088,0.000,0.276,1.152,100.000,0.000,39.139,0.375,0.596,1.047,1.026 
4178,1.800, 100.000, -0.020,0.089,0.000,0.272,1.208,100.000,0.000,39.562,0.352,0.588,1.035,1.039 
4179,1.800, 100.000, -0.020,0.090,0.000,0.272,1.105,100.000,0.000,36.975,0.353,0.618,1.020,1.043 
4180,1.800, 100.000, -0.020,0.091,0.000,0.266,1.229,100.000,0.000,38.638,0.383,0.692,0.982,1.051 
4181,1.800, 100.000, -0.020,0.091,0.000,0.283,1.138,100.000,0.000,40.123,0.361,0.744,1.022,1.048 
4182,1.800, 100.000, -0.020,0.085,0.000,0.274,1.208,100.000,0.000,38.756,0.365,0.722,0.988,0.966 
4183,1.800, 100.000, -0.020,0.089,0.000,0.277,1.280,100.000,0.000,39.969,0.369,0.718,1.002,1.014 
4184,1.800, 100.000, -0.020,0.087,0.000,0.263,1.226,100.000,0.000,39.651,0.359,0.683,0.954,1.053 
4185,1.800, 100.000, -0.020,0.087,0.000,0.269,1.264,100.000,0.000,39.544,0.388,0.729,1.045,1.029 
4186,1.800, 100.000, -0.020,0.090,0.000,0.276,1.194,100.000,0.000,38.939,0.347,0.750,1.012,0.994 
4187,1.800, 100.000, -0.020,0.085,0.000,0.272,1.172,100.000,0.000,39.906,0.382,0.739,1.009,0.976 
4188,1.800, 100.000, -0.020,0.087,0.000,0.270,1.219,100.000,0.000,40.021,0.367,0.687,1.024,0.964 
4189,1.800, 100.000, -0.020,0.089,0.000,0.265,1.236,100.000,0.000,39.131,0.378,0.686,1.009,0.995 
4190,1.800, 100.000, -0.020,0.091,0.000,0.266,1.137,100.000,0.000,37.738,0.357,0.735,0.994,1.052 
4191,1.800, 100.000, -0.020,0.094,0.000,0.264,1.232,100.000,0.000,39.626,0.364,0.716,1.026,0.967 
4192,1.800, 100.000, -0.020,0.089,0.000,0.272,1.246,100.000,0.000,42.935,0.397,0.666,1.033,1.015 
4193,1.800, 100.000, -0.020,0.087,0.000,0.268,1.253,100.000,0.000,40.033,0.394,0.617,1.079,1.033 
4194,1.800, 100.000, -0.020,0.088,0.000,0.262,1.262,100.000,0.000,42.527,0.386,0.615,0.995,0.995 
4195,1.800, 100.000, -0.020,0.086,0.000,0.271,1.207,100.000,0.000,43.125,0.357,0.711,0.991,0.990 
4196,1.800, 100.000, -0.020,0.087,0.000,0.274,1.171,100.000,0.000,40.632,0.355,0.805,1.041,0.983 
4197,1.800, 100.000, -0.020,0.086,0.000,0.263,1.254,100.000,0.000,41.037,0.389,0.665,1.005,0.904 
