# CaFe Systematics Cuts File
# 
# Header Definitions: 
# entry           : entry to identify each of the gaussian random-generated cuts below
# Q2_min,max      : 4-momentum transfer (MF,SRC) [GeV^2] 
# Em_min,max_mf   : Missing Energy (MF) [GeV] 
# Pm_min,max_mf   : Missing Momentum (MF) [GeV/c] 
# xbj_min,max     : x-bjorken (SRC) 
# thrq_min,max    : recoil nucleon angle relative to q-vector (SRC) [deg] 
# Pm_min,max_src  : Missing Momentum (SRC) [GeV/c] 
# hms/shms_coll   : HMS/SHMS collimator scale factor cut variation
# entry,Q2_min,Q2_max,Em_min_mf,Em_max_mf,Pm_min_mf,Pm_max_mf,xbj_min,xbj_max,thrq_min,thrq_max,Pm_min_src,Pm_max_src, hms_coll, shms_coll
886,1.776, 100.000, -0.020,0.091,0.000,0.266,1.151,100.000,0.000,44.099,0.376,0.669,1.030,1.011 
887,1.753, 100.000, -0.020,0.088,0.000,0.271,1.212,100.000,0.000,36.830,0.382,0.759,0.993,1.049 
888,1.835, 100.000, -0.020,0.090,0.000,0.257,1.111,100.000,0.000,35.986,0.378,0.698,0.946,0.984 
889,1.874, 100.000, -0.020,0.092,0.000,0.293,1.268,100.000,0.000,36.242,0.390,0.773,1.025,0.920 
890,1.812, 100.000, -0.020,0.089,0.000,0.270,1.205,100.000,0.000,37.129,0.378,0.685,1.008,1.003 
891,1.741, 100.000, -0.020,0.093,0.000,0.268,1.253,100.000,0.000,41.443,0.373,0.653,0.983,1.009 
892,1.896, 100.000, -0.020,0.091,0.000,0.263,1.140,100.000,0.000,39.733,0.385,0.654,1.054,0.993 
893,1.798, 100.000, -0.020,0.093,0.000,0.277,1.232,100.000,0.000,38.714,0.362,0.720,1.061,0.997 
894,1.894, 100.000, -0.020,0.089,0.000,0.270,1.211,100.000,0.000,39.883,0.388,0.634,1.057,0.979 
895,1.881, 100.000, -0.020,0.088,0.000,0.275,1.241,100.000,0.000,38.402,0.361,0.738,1.049,0.920 
896,1.865, 100.000, -0.020,0.091,0.000,0.265,1.198,100.000,0.000,42.883,0.390,0.709,1.014,0.973 
897,1.782, 100.000, -0.020,0.090,0.000,0.276,1.179,100.000,0.000,40.862,0.384,0.665,0.985,0.987 
898,1.831, 100.000, -0.020,0.090,0.000,0.258,1.246,100.000,0.000,39.961,0.364,0.715,0.961,1.032 
899,1.846, 100.000, -0.020,0.099,0.000,0.255,1.210,100.000,0.000,43.008,0.371,0.668,0.965,1.062 
900,1.831, 100.000, -0.020,0.094,0.000,0.273,1.229,100.000,0.000,38.410,0.388,0.728,0.970,1.015 
901,1.805, 100.000, -0.020,0.093,0.000,0.239,1.204,100.000,0.000,39.000,0.372,0.728,0.971,1.034 
902,1.801, 100.000, -0.020,0.093,0.000,0.265,1.162,100.000,0.000,41.369,0.374,0.715,1.024,0.948 
903,1.741, 100.000, -0.020,0.091,0.000,0.280,1.180,100.000,0.000,44.386,0.370,0.681,0.922,1.005 
904,1.766, 100.000, -0.020,0.089,0.000,0.276,1.218,100.000,0.000,40.660,0.380,0.745,1.099,0.992 
905,1.834, 100.000, -0.020,0.086,0.000,0.261,1.251,100.000,0.000,38.548,0.382,0.753,0.969,0.985 
906,1.752, 100.000, -0.020,0.085,0.000,0.269,1.189,100.000,0.000,40.875,0.378,0.753,1.042,0.952 
907,1.801, 100.000, -0.020,0.091,0.000,0.260,1.200,100.000,0.000,43.162,0.378,0.712,0.990,0.996 
908,1.806, 100.000, -0.020,0.089,0.000,0.264,1.166,100.000,0.000,40.335,0.380,0.671,0.967,1.023 
909,1.720, 100.000, -0.020,0.095,0.000,0.271,1.139,100.000,0.000,41.812,0.363,0.704,1.053,1.033 
910,1.791, 100.000, -0.020,0.090,0.000,0.282,1.171,100.000,0.000,36.575,0.377,0.660,0.969,0.956 
911,1.758, 100.000, -0.020,0.087,0.000,0.282,1.219,100.000,0.000,41.190,0.364,0.689,0.948,1.044 
912,1.812, 100.000, -0.020,0.087,0.000,0.259,1.334,100.000,0.000,41.086,0.375,0.618,1.054,0.977 
913,1.754, 100.000, -0.020,0.088,0.000,0.271,1.128,100.000,0.000,37.041,0.363,0.665,0.961,1.016 
914,1.801, 100.000, -0.020,0.089,0.000,0.262,1.230,100.000,0.000,39.647,0.382,0.703,1.047,1.058 
915,1.836, 100.000, -0.020,0.093,0.000,0.262,1.211,100.000,0.000,39.010,0.376,0.687,1.011,1.086 
916,1.847, 100.000, -0.020,0.088,0.000,0.277,1.248,100.000,0.000,42.293,0.362,0.706,0.937,0.992 
917,1.715, 100.000, -0.020,0.090,0.000,0.271,1.217,100.000,0.000,36.381,0.376,0.745,1.027,1.050 
918,1.845, 100.000, -0.020,0.091,0.000,0.266,1.244,100.000,0.000,41.014,0.366,0.754,0.980,0.988 
919,1.843, 100.000, -0.020,0.093,0.000,0.252,1.256,100.000,0.000,43.165,0.376,0.765,1.041,1.013 
920,1.765, 100.000, -0.020,0.090,0.000,0.272,1.153,100.000,0.000,38.208,0.356,0.672,1.059,1.020 
921,1.728, 100.000, -0.020,0.088,0.000,0.269,1.206,100.000,0.000,41.524,0.388,0.751,1.065,0.978 
922,1.796, 100.000, -0.020,0.092,0.000,0.269,1.231,100.000,0.000,40.130,0.374,0.681,1.025,1.025 
923,1.732, 100.000, -0.020,0.089,0.000,0.264,1.154,100.000,0.000,41.147,0.379,0.735,1.038,1.054 
924,1.907, 100.000, -0.020,0.087,0.000,0.256,1.216,100.000,0.000,41.925,0.379,0.711,0.922,0.954 
925,1.797, 100.000, -0.020,0.090,0.000,0.256,1.142,100.000,0.000,36.855,0.372,0.732,0.998,1.028 
926,1.736, 100.000, -0.020,0.083,0.000,0.253,1.244,100.000,0.000,43.118,0.376,0.706,1.032,0.919 
927,1.860, 100.000, -0.020,0.090,0.000,0.273,1.215,100.000,0.000,40.504,0.388,0.779,0.935,0.987 
928,1.763, 100.000, -0.020,0.093,0.000,0.264,1.230,100.000,0.000,41.109,0.378,0.652,1.054,1.014 
929,1.838, 100.000, -0.020,0.094,0.000,0.276,1.164,100.000,0.000,42.068,0.366,0.730,1.027,0.975 
930,1.791, 100.000, -0.020,0.089,0.000,0.254,1.260,100.000,0.000,40.856,0.377,0.669,0.995,0.996 
931,1.834, 100.000, -0.020,0.091,0.000,0.261,1.278,100.000,0.000,42.596,0.383,0.733,1.013,0.976 
932,1.816, 100.000, -0.020,0.094,0.000,0.270,1.229,100.000,0.000,37.118,0.373,0.698,1.024,1.006 
933,1.768, 100.000, -0.020,0.087,0.000,0.283,1.212,100.000,0.000,40.350,0.375,0.643,0.993,1.023 
934,1.766, 100.000, -0.020,0.098,0.000,0.269,1.210,100.000,0.000,38.991,0.376,0.744,0.965,0.997 
935,1.836, 100.000, -0.020,0.089,0.000,0.285,1.176,100.000,0.000,39.699,0.383,0.712,0.953,1.002 
936,1.766, 100.000, -0.020,0.091,0.000,0.283,1.216,100.000,0.000,40.691,0.359,0.721,0.976,0.950 
937,1.781, 100.000, -0.020,0.092,0.000,0.295,1.140,100.000,0.000,42.250,0.378,0.630,0.983,1.039 
938,1.759, 100.000, -0.020,0.090,0.000,0.273,1.200,100.000,0.000,38.092,0.381,0.728,0.996,1.065 
939,1.619, 100.000, -0.020,0.090,0.000,0.281,1.223,100.000,0.000,36.752,0.384,0.695,1.010,1.068 
940,1.688, 100.000, -0.020,0.088,0.000,0.265,1.179,100.000,0.000,40.522,0.376,0.625,1.032,0.993 
941,1.844, 100.000, -0.020,0.093,0.000,0.282,1.228,100.000,0.000,41.220,0.374,0.607,0.978,0.974 
942,1.794, 100.000, -0.020,0.089,0.000,0.284,1.162,100.000,0.000,40.886,0.401,0.678,0.998,0.959 
943,1.869, 100.000, -0.020,0.091,0.000,0.283,1.203,100.000,0.000,41.090,0.352,0.759,0.987,1.110 
944,1.766, 100.000, -0.020,0.091,0.000,0.260,1.165,100.000,0.000,36.438,0.358,0.657,0.912,0.985 
945,1.737, 100.000, -0.020,0.091,0.000,0.292,1.266,100.000,0.000,40.372,0.371,0.711,0.965,0.982 
946,1.971, 100.000, -0.020,0.089,0.000,0.294,1.225,100.000,0.000,42.801,0.368,0.727,0.954,0.973 
947,1.844, 100.000, -0.020,0.085,0.000,0.260,1.231,100.000,0.000,40.859,0.374,0.689,1.002,1.069 
948,1.740, 100.000, -0.020,0.091,0.000,0.267,1.230,100.000,0.000,37.317,0.365,0.657,0.981,0.993 
949,1.766, 100.000, -0.020,0.090,0.000,0.272,1.235,100.000,0.000,43.572,0.355,0.663,0.940,0.996 
950,1.808, 100.000, -0.020,0.091,0.000,0.265,1.202,100.000,0.000,39.701,0.385,0.642,0.965,1.019 
951,1.802, 100.000, -0.020,0.092,0.000,0.273,1.230,100.000,0.000,38.644,0.379,0.728,0.909,0.986 
952,1.835, 100.000, -0.020,0.087,0.000,0.279,1.224,100.000,0.000,38.401,0.377,0.670,1.030,0.988 
953,1.830, 100.000, -0.020,0.089,0.000,0.278,1.181,100.000,0.000,38.889,0.372,0.795,1.030,1.010 
954,1.783, 100.000, -0.020,0.089,0.000,0.271,1.101,100.000,0.000,41.576,0.380,0.700,1.050,0.956 
955,1.833, 100.000, -0.020,0.091,0.000,0.266,1.180,100.000,0.000,44.056,0.387,0.715,1.031,1.023 
956,1.792, 100.000, -0.020,0.091,0.000,0.278,1.210,100.000,0.000,39.869,0.371,0.585,1.039,0.974 
957,1.760, 100.000, -0.020,0.085,0.000,0.260,1.290,100.000,0.000,41.835,0.375,0.697,0.974,1.072 
958,1.667, 100.000, -0.020,0.089,0.000,0.274,1.168,100.000,0.000,39.117,0.367,0.685,1.003,0.997 
959,1.769, 100.000, -0.020,0.090,0.000,0.275,1.204,100.000,0.000,40.244,0.381,0.652,0.994,1.023 
960,1.759, 100.000, -0.020,0.095,0.000,0.267,1.225,100.000,0.000,43.065,0.369,0.722,0.972,1.018 
961,1.886, 100.000, -0.020,0.087,0.000,0.282,1.189,100.000,0.000,43.157,0.352,0.632,1.014,0.956 
962,1.855, 100.000, -0.020,0.089,0.000,0.273,1.190,100.000,0.000,39.463,0.382,0.688,1.038,0.993 
963,1.811, 100.000, -0.020,0.090,0.000,0.291,1.138,100.000,0.000,41.939,0.381,0.712,1.019,1.035 
964,1.790, 100.000, -0.020,0.086,0.000,0.281,1.266,100.000,0.000,38.308,0.387,0.719,0.996,1.003 
965,1.805, 100.000, -0.020,0.086,0.000,0.239,1.117,100.000,0.000,41.868,0.381,0.731,0.959,0.947 
966,1.832, 100.000, -0.020,0.090,0.000,0.274,1.152,100.000,0.000,43.050,0.383,0.727,0.990,1.005 
967,1.766, 100.000, -0.020,0.092,0.000,0.279,1.224,100.000,0.000,41.342,0.364,0.673,0.954,0.990 
968,1.786, 100.000, -0.020,0.092,0.000,0.280,1.236,100.000,0.000,38.682,0.367,0.711,0.957,0.982 
969,1.805, 100.000, -0.020,0.091,0.000,0.270,1.199,100.000,0.000,41.101,0.364,0.710,1.052,1.062 
970,1.826, 100.000, -0.020,0.086,0.000,0.253,1.140,100.000,0.000,38.965,0.367,0.696,0.981,0.998 
971,1.779, 100.000, -0.020,0.092,0.000,0.283,1.173,100.000,0.000,40.131,0.368,0.640,0.975,1.065 
972,1.779, 100.000, -0.020,0.088,0.000,0.262,1.189,100.000,0.000,40.783,0.367,0.562,1.039,1.056 
973,1.854, 100.000, -0.020,0.091,0.000,0.268,1.126,100.000,0.000,37.791,0.380,0.679,0.967,0.974 
974,1.721, 100.000, -0.020,0.095,0.000,0.263,1.223,100.000,0.000,40.339,0.373,0.683,1.009,1.024 
975,1.806, 100.000, -0.020,0.086,0.000,0.264,1.155,100.000,0.000,35.325,0.365,0.703,0.987,1.036 
976,1.837, 100.000, -0.020,0.087,0.000,0.269,1.097,100.000,0.000,38.927,0.367,0.644,0.952,1.041 
977,1.794, 100.000, -0.020,0.094,0.000,0.284,1.184,100.000,0.000,42.390,0.394,0.675,1.053,1.094 
978,1.841, 100.000, -0.020,0.089,0.000,0.273,1.209,100.000,0.000,40.636,0.351,0.713,1.040,0.974 
979,1.864, 100.000, -0.020,0.092,0.000,0.275,1.176,100.000,0.000,42.082,0.375,0.662,0.992,0.913 
980,1.814, 100.000, -0.020,0.090,0.000,0.261,1.230,100.000,0.000,39.455,0.383,0.783,0.997,1.016 
981,1.642, 100.000, -0.020,0.091,0.000,0.265,1.101,100.000,0.000,44.113,0.375,0.656,1.048,0.991 
982,1.810, 100.000, -0.020,0.092,0.000,0.283,1.156,100.000,0.000,42.036,0.392,0.721,0.953,0.991 
983,1.775, 100.000, -0.020,0.088,0.000,0.278,1.185,100.000,0.000,40.466,0.366,0.702,0.967,0.991 
984,1.854, 100.000, -0.020,0.093,0.000,0.240,1.183,100.000,0.000,40.123,0.378,0.738,1.004,1.029 
985,1.707, 100.000, -0.020,0.094,0.000,0.264,1.225,100.000,0.000,40.400,0.366,0.671,0.991,0.980 
986,1.635, 100.000, -0.020,0.095,0.000,0.280,1.238,100.000,0.000,40.947,0.356,0.753,1.004,0.966 
987,1.787, 100.000, -0.020,0.088,0.000,0.277,1.205,100.000,0.000,39.580,0.383,0.702,0.985,0.991 
988,1.823, 100.000, -0.020,0.088,0.000,0.260,1.126,100.000,0.000,40.172,0.375,0.744,0.937,1.012 
989,1.801, 100.000, -0.020,0.092,0.000,0.271,1.169,100.000,0.000,39.343,0.360,0.636,1.003,0.989 
990,1.763, 100.000, -0.020,0.094,0.000,0.258,1.221,100.000,0.000,39.284,0.375,0.643,1.000,0.976 
991,1.870, 100.000, -0.020,0.091,0.000,0.263,1.228,100.000,0.000,39.402,0.376,0.679,0.991,0.998 
992,1.795, 100.000, -0.020,0.088,0.000,0.273,1.198,100.000,0.000,41.124,0.380,0.661,1.017,1.000 
993,1.772, 100.000, -0.020,0.088,0.000,0.257,1.159,100.000,0.000,37.820,0.367,0.717,1.101,1.045 
994,1.807, 100.000, -0.020,0.087,0.000,0.269,1.176,100.000,0.000,41.339,0.373,0.764,1.009,0.950 
995,1.867, 100.000, -0.020,0.094,0.000,0.273,1.213,100.000,0.000,40.731,0.370,0.769,0.988,1.064 
996,1.813, 100.000, -0.020,0.094,0.000,0.287,1.157,100.000,0.000,39.882,0.375,0.727,0.991,0.968 
997,1.778, 100.000, -0.020,0.091,0.000,0.273,1.273,100.000,0.000,40.083,0.360,0.728,1.027,1.011 
998,1.707, 100.000, -0.020,0.089,0.000,0.263,1.164,100.000,0.000,43.660,0.379,0.732,0.998,1.019 
999,1.822, 100.000, -0.020,0.090,0.000,0.266,1.194,100.000,0.000,42.870,0.381,0.680,1.035,1.001 
